blockchain,block_number,block_size,gas_used,tx_count,timestamp,tx_por_kb,dia_semana
bitcoin,902984,1807895.0,,4361,2025-06-27 21:19:25,2.4700903536986383,Friday
bitcoin,902983,1679664.0,,1528,2025-06-27 21:19:17,0.931538688690119,Friday
bitcoin,902982,1706625.0,,3052,2025-06-27 21:18:54,1.831244708122757,Friday
bitcoin,902981,1611376.0,,3642,2025-06-27 21:08:19,2.3144244422158455,Friday
bitcoin,902980,1517258.0,,3991,2025-06-27 20:50:11,2.693532675392056,Friday
bitcoin,902979,1460374.0,,2961,2025-06-27 20:24:05,2.076224309663141,Friday
bitcoin,902978,1696025.0,,1958,2025-06-27 20:10:28,1.1821712533718547,Friday
bitcoin,902977,1694922.0,,2583,2025-06-27 20:06:06,1.5605390690545051,Friday
bitcoin,902976,1643900.0,,3517,2025-06-27 20:03:51,2.190770728146481,Friday
bitcoin,902975,1590119.0,,3936,2025-06-27 19:41:31,2.534693315405954,Friday
bitcoin,902974,1563813.0,,4041,2025-06-27 19:24:21,2.646086200843707,Friday
bitcoin,902973,1509035.0,,3888,2025-06-27 19:19:27,2.6383165400404893,Friday
bitcoin,902972,1655567.0,,2692,2025-06-27 18:36:08,1.665053724796399,Friday
bitcoin,902971,1610911.0,,2389,2025-06-27 18:27:21,1.5186040693744098,Friday
bitcoin,902970,1588805.0,,3833,2025-06-27 18:24:16,2.4704051157945752,Friday
bitcoin,902969,1670405.0,,3465,2025-06-27 18:00:33,2.1241315728820256,Friday
bitcoin,902968,1574848.0,,3730,2025-06-27 17:49:46,2.4253261267119113,Friday
bitcoin,902967,1751033.0,,3686,2025-06-27 17:26:21,2.155564172691206,Friday
bitcoin,902966,1613416.0,,3164,2025-06-27 17:21:37,2.008121897886224,Friday
bitcoin,902965,1775034.0,,3103,2025-06-27 17:21:17,1.790090781359681,Friday
bitcoin,902964,1556650.0,,3694,2025-06-27 17:15:37,2.4299977515819227,Friday
bitcoin,902963,1675791.0,,4062,2025-06-27 16:50:00,2.4821042719527675,Friday
bitcoin,902962,1739432.0,,3549,2025-06-27 16:45:59,2.0892889173017397,Friday
bitcoin,902961,1364163.0,,2052,2025-06-27 16:42:23,1.5403203282892146,Friday
bitcoin,902960,1698230.0,,2607,2025-06-27 16:35:27,1.571970816673831,Friday
bitcoin,902959,1702447.0,,4131,2025-06-27 16:28:59,2.4847434310730376,Friday
bitcoin,902958,1512006.0,,3421,2025-06-27 16:24:11,2.3168585309846654,Friday
bitcoin,902957,1731731.0,,3042,2025-06-27 15:48:59,1.7987828363643084,Friday
bitcoin,902956,1731713.0,,3261,2025-06-27 15:44:42,1.9283010521951385,Friday
bitcoin,902955,1286574.0,,1053,2025-06-27 15:40:05,0.8380955934132044,Friday
bitcoin,902954,1610257.0,,2637,2025-06-27 15:39:52,1.676929831697673,Friday
bitcoin,902953,1728500.0,,3306,2025-06-27 15:31:32,1.958544402661267,Friday
bitcoin,902952,1585950.0,,3671,2025-06-27 15:24:16,2.3702537911031243,Friday
bitcoin,902951,1621757.0,,2460,2025-06-27 14:57:50,1.5532783271476553,Friday
bitcoin,902950,1731210.0,,4104,2025-06-27 14:49:29,2.4274905990607727,Friday
bitcoin,902949,1740468.0,,3851,2025-06-27 14:46:52,2.2657262299565404,Friday
bitcoin,902948,1679959.0,,3186,2025-06-27 14:42:04,1.941990250952553,Friday
bitcoin,902947,1645189.0,,1642,2025-06-27 14:35:04,1.022015099784888,Friday
bitcoin,902946,1226225.0,,1325,2025-06-27 14:32:08,1.1064853513833106,Friday
bitcoin,902945,1119158.0,,685,2025-06-27 14:28:10,0.6267569011703441,Friday
bitcoin,902944,1640073.0,,3540,2025-06-27 14:26:44,2.2102430806433615,Friday
bitcoin,902943,1562726.0,,3770,2025-06-27 14:13:12,2.4703498885921142,Friday
bitcoin,902942,1646739.0,,3592,2025-06-27 13:55:11,2.2336314376473747,Friday
bitcoin,902941,1500580.0,,1447,2025-06-27 13:39:44,0.9874368577483373,Friday
bitcoin,902940,1634929.0,,3066,2025-06-27 13:35:31,1.9203182523522428,Friday
bitcoin,902939,1573435.0,,4088,2025-06-27 13:28:05,2.6604924893624458,Friday
bitcoin,902938,1241668.0,,370,2025-06-27 13:00:47,0.30513792736866857,Friday
bitcoin,902937,1668336.0,,3618,2025-06-27 13:00:08,2.220674971948097,Friday
bitcoin,902936,1825353.0,,2888,2025-06-27 12:46:27,1.6201315581150604,Friday
bitcoin,902935,1562254.0,,3904,2025-06-27 12:41:32,2.5589283176743347,Friday
bitcoin,902934,1612744.0,,4098,2025-06-27 12:07:52,2.6019951089571562,Friday
bitcoin,902933,1197471.0,,661,2025-06-27 11:44:20,0.5652445862989584,Friday
bitcoin,902932,1594523.0,,4050,2025-06-27 11:43:57,2.600903216824091,Friday
bitcoin,902931,1087480.0,,241,2025-06-27 11:19:12,0.22693198955383087,Friday
bitcoin,902930,1149951.0,,556,2025-06-27 11:18:10,0.49510283481644,Friday
bitcoin,902929,1363313.0,,1949,2025-06-27 11:16:24,1.463916209997264,Friday
bitcoin,902928,1563185.0,,2103,2025-06-27 11:07:07,1.3776181322108387,Friday
bitcoin,902927,1583464.0,,3656,2025-06-27 11:00:22,2.364274779849747,Friday
bitcoin,902926,1564149.0,,3081,2025-06-27 10:36:23,2.0170354614553982,Friday
bitcoin,902925,1680357.0,,3374,2025-06-27 10:22:19,2.0560964128456036,Friday
bitcoin,902924,1689461.0,,2728,2025-06-27 10:04:28,1.6534693609381927,Friday
bitcoin,902923,1490979.0,,2852,2025-06-27 09:54:42,1.958745227129289,Friday
bitcoin,902922,1644384.0,,3780,2025-06-27 09:49:11,2.3539027380465876,Friday
bitcoin,902921,1496321.0,,3305,2025-06-27 09:38:19,2.2617606783571174,Friday
bitcoin,902920,1635612.0,,3044,2025-06-27 08:51:33,1.905742926806602,Friday
bitcoin,902919,1550998.0,,3056,2025-06-27 08:35:08,2.017632517901377,Friday
bitcoin,902918,1696418.0,,3487,2025-06-27 08:19:50,2.104839727001246,Friday
bitcoin,902917,1412262.0,,2943,2025-06-27 08:09:49,2.133904332198983,Friday
bitcoin,902916,1672504.0,,3062,2025-06-27 07:38:17,1.8747267570062613,Friday
bitcoin,902915,1457393.0,,1795,2025-06-27 07:11:59,1.2612109431018264,Friday
bitcoin,902914,1458074.0,,2251,2025-06-27 07:02:38,1.5808690093918416,Friday
bitcoin,902913,1564737.0,,2286,2025-06-27 06:51:57,1.4960111507556861,Friday
bitcoin,902912,1504820.0,,3412,2025-06-27 06:49:41,2.3217979559017023,Friday
bitcoin,902911,1969718.0,,786,2025-06-27 06:15:33,0.40861889874591184,Friday
bitcoin,902910,2055942.0,,901,2025-06-27 06:04:15,0.44875974127674806,Friday
bitcoin,902909,1735902.0,,1710,2025-06-27 05:59:32,1.0087205383714057,Friday
bitcoin,902908,2068250.0,,3009,2025-06-27 05:49:07,1.4897696119908135,Friday
bitcoin,902907,1779963.0,,4593,2025-06-27 05:47:46,2.642320093170476,Friday
bitcoin,902906,1623201.0,,3345,2025-06-27 05:43:41,2.1102007699600973,Friday
bitcoin,902905,1839045.0,,4381,2025-06-27 05:31:48,2.439387834446683,Friday
bitcoin,902904,1542002.0,,2782,2025-06-27 05:30:32,1.8474476686800665,Friday
bitcoin,902903,1480373.0,,2480,2025-06-27 05:14:38,1.7154595497215905,Friday
bitcoin,902902,1438610.0,,1382,2025-06-27 04:57:34,0.9837051042325579,Friday
bitcoin,902901,1536584.0,,2982,2025-06-27 04:57:25,1.9872444331061627,Friday
bitcoin,902900,1350950.0,,2387,2025-06-27 04:37:05,1.8093104852141086,Friday
bitcoin,902899,1249704.0,,998,2025-06-27 04:25:21,0.8177552444418839,Friday
bitcoin,902898,1472811.0,,1655,2025-06-27 04:19:08,1.150670384726893,Friday
bitcoin,902897,1630992.0,,3423,2025-06-27 04:14:30,2.14909208628859,Friday
bitcoin,902896,1462000.0,,2957,2025-06-27 03:53:57,2.071113543091655,Friday
bitcoin,902895,1418982.0,,2374,2025-06-27 03:17:12,1.7131831129640827,Friday
bitcoin,902894,1504989.0,,2542,2025-06-27 03:03:19,1.7295860634197326,Friday
bitcoin,902893,1743185.0,,3718,2025-06-27 02:43:13,2.1840665219124764,Friday
bitcoin,902892,1650405.0,,4424,2025-06-27 02:37:54,2.7448874670156718,Friday
bitcoin,902891,1657218.0,,1989,2025-06-27 02:31:08,1.2290090983805388,Friday
bitcoin,902890,1355871.0,,2394,2025-06-27 02:30:08,1.80803040997263,Friday
bitcoin,902889,1492386.0,,2971,2025-06-27 02:18:23,2.038550348234304,Friday
bitcoin,902888,1135898.0,,476,2025-06-27 02:01:05,0.42910895168404206,Friday
bitcoin,902887,1406102.0,,2216,2025-06-27 01:59:03,1.6138118002819142,Friday
bitcoin,902886,1575958.0,,3700,2025-06-27 01:49:21,2.4041249830261973,Friday
bitcoin,902885,1468168.0,,4114,2025-06-27 01:32:06,2.8693827954294058,Friday
bitcoin,902884,1495100.0,,3447,2025-06-27 01:24:07,2.3608641562437294,Friday
bitcoin,902883,1356189.0,,1632,2025-06-27 00:42:38,1.2322530266799097,Friday
bitcoin,902882,1508475.0,,2620,2025-06-27 00:33:44,1.7785379273769868,Friday
bitcoin,902881,1600222.0,,3203,2025-06-27 00:19:12,2.049635613058688,Friday
bitcoin,902880,1537927.0,,3233,2025-06-26 23:58:24,2.1526327322428176,Thursday
bitcoin,902879,1700021.0,,3889,2025-06-26 23:34:51,2.3425216512031324,Thursday
bitcoin,902878,1534807.0,,2941,2025-06-26 23:30:33,1.9621906858647373,Thursday
bitcoin,902877,1701215.0,,3202,2025-06-26 23:19:03,1.9273566245301152,Thursday
bitcoin,902876,1595637.0,,2595,2025-06-26 23:18:57,1.665341177222639,Thursday
bitcoin,902875,1304078.0,,1026,2025-06-26 23:03:32,0.8056450611083079,Thursday
bitcoin,902874,1698486.0,,2700,2025-06-26 23:03:28,1.6278026430597603,Thursday
bitcoin,902873,1479934.0,,3596,2025-06-26 22:51:35,2.4881542014711466,Thursday
bitcoin,902872,1550398.0,,3108,2025-06-26 22:24:55,2.0527580659933773,Thursday
bitcoin,902871,2037077.0,,416,2025-06-26 22:11:26,0.20911531571953343,Thursday
bitcoin,902870,1714358.0,,3050,2025-06-26 22:10:30,1.8217898478614152,Thursday
bitcoin,902869,1623095.0,,3556,2025-06-26 22:03:31,2.2434570989375238,Thursday
bitcoin,902868,1590294.0,,3285,2025-06-26 22:02:50,2.1152315232277807,Thursday
bitcoin,902867,1569983.0,,3527,2025-06-26 21:43:48,2.3004376480509663,Thursday
bitcoin,902866,1489337.0,,2774,2025-06-26 21:36:58,1.907275519241112,Thursday
bitcoin,902865,1596130.0,,2483,2025-06-26 21:22:45,1.5929730034520997,Thursday
bitcoin,902864,1401487.0,,1797,2025-06-26 21:20:51,1.3129825678011997,Thursday
bitcoin,902863,1515053.0,,3586,2025-06-26 21:15:32,2.4237198302633636,Thursday
bitcoin,902862,1347842.0,,2125,2025-06-26 20:55:25,1.6144325521834162,Thursday
bitcoin,902861,1076438.0,,336,2025-06-26 20:47:23,0.3196319713722481,Thursday
bitcoin,902860,1317968.0,,1172,2025-06-26 20:46:48,0.9105896349532007,Thursday
bitcoin,902859,1557257.0,,3351,2025-06-26 20:46:00,2.203505265990135,Thursday
bitcoin,902858,1549813.0,,4031,2025-06-26 20:40:36,2.6633819693085554,Thursday
bitcoin,902857,1506772.0,,3474,2025-06-26 20:25:12,2.3609252096534843,Thursday
bitcoin,902856,1612229.0,,2830,2025-06-26 19:45:20,1.7974617749711734,Thursday
bitcoin,902855,1514175.0,,4091,2025-06-26 19:38:57,2.766644542407582,Thursday
bitcoin,902854,1703845.0,,2523,2025-06-26 19:13:22,1.5163069410656487,Thursday
bitcoin,902853,1577240.0,,3768,2025-06-26 19:09:10,2.446318886155563,Thursday
bitcoin,902852,1484299.0,,4000,2025-06-26 18:52:31,2.759551815368736,Thursday
bitcoin,902851,1462400.0,,2252,2025-06-26 18:23:58,1.5768927789934355,Thursday
bitcoin,902850,1664517.0,,3522,2025-06-26 18:16:55,2.166711424395185,Thursday
bitcoin,902849,1371241.0,,1736,2025-06-26 18:03:17,1.2963906417617326,Thursday
bitcoin,902848,1612795.0,,3367,2025-06-26 17:57:22,2.1377844053335977,Thursday
bitcoin,902847,1592458.0,,3641,2025-06-26 17:45:05,2.3412761906436463,Thursday
bitcoin,902846,1777651.0,,3841,2025-06-26 17:25:21,2.2125737841679833,Thursday
bitcoin,902845,1434819.0,,2360,2025-06-26 17:24:50,1.6842821289653955,Thursday
bitcoin,902844,1149622.0,,875,2025-06-26 17:19:14,0.7793866157745764,Thursday
bitcoin,902843,1564475.0,,3754,2025-06-26 17:16:50,2.457115645823679,Thursday
bitcoin,902842,1444493.0,,2257,2025-06-26 17:02:28,1.5999856004840454,Thursday
bitcoin,902841,1570634.0,,3444,2025-06-26 16:59:01,2.2453709775797543,Thursday
bitcoin,902840,1616722.0,,3963,2025-06-26 16:46:47,2.5100864588964584,Thursday
bitcoin,902839,1616301.0,,3760,2025-06-26 16:40:57,2.38213055612785,Thursday
bitcoin,902838,1559433.0,,3560,2025-06-26 16:32:36,2.3376701660154686,Thursday
bitcoin,902837,1476170.0,,3609,2025-06-26 16:27:39,2.503516532648679,Thursday
bitcoin,902836,533.0,,1,2025-06-26 15:31:18,1.9212007504690432,Thursday
bitcoin,902835,1685237.0,,4098,2025-06-26 15:31:09,2.4900663823545295,Thursday
bitcoin,902834,1762160.0,,4947,2025-06-26 15:29:31,2.874726472057021,Thursday
bitcoin,902833,1593434.0,,3178,2025-06-26 15:25:48,2.042301093110854,Thursday
bitcoin,902832,1653820.0,,4349,2025-06-26 15:20:02,2.6927815602665346,Thursday
bitcoin,902831,1513421.0,,3338,2025-06-26 15:14:34,2.258533481430481,Thursday
bitcoin,902830,2037871.0,,1681,2025-06-26 15:03:45,0.844677607169443,Thursday
bitcoin,902829,1676974.0,,4003,2025-06-26 15:02:35,2.4443265071491864,Thursday
bitcoin,902828,2004405.0,,2332,2025-06-26 14:58:03,1.1913600295349493,Thursday
bitcoin,902827,1853794.0,,5272,2025-06-26 14:57:49,2.9121509725460326,Thursday
bitcoin,902826,1773705.0,,4361,2025-06-26 14:57:14,2.517703902283638,Thursday
bitcoin,902825,1401049.0,,1577,2025-06-26 14:53:44,1.1525992310047686,Thursday
bitcoin,902824,1626698.0,,3327,2025-06-26 14:51:22,2.094333428823297,Thursday
bitcoin,902823,1537431.0,,3745,2025-06-26 14:43:08,2.4943428355483923,Thursday
bitcoin,902822,1429674.0,,2165,2025-06-26 14:20:39,1.5506751888892154,Thursday
bitcoin,902821,1571754.0,,3733,2025-06-26 14:16:54,2.4320548889966243,Thursday
bitcoin,902820,1644477.0,,3906,2025-06-26 13:53:30,2.4322286052039646,Thursday
bitcoin,902819,1519183.0,,3414,2025-06-26 13:45:12,2.3011947869348197,Thursday
bitcoin,902818,1811388.0,,5091,2025-06-26 13:34:39,2.8780051540586555,Thursday
bitcoin,902817,1583441.0,,3220,2025-06-26 13:33:57,2.082351031708791,Thursday
bitcoin,902816,1749910.0,,4162,2025-06-26 13:24:20,2.4354898251910098,Thursday
bitcoin,902815,1516207.0,,2637,2025-06-26 13:21:49,1.7809494350045871,Thursday
bitcoin,902814,1588470.0,,2350,2025-06-26 13:10:16,1.5149168696922195,Thursday
bitcoin,902813,1365706.0,,1723,2025-06-26 13:03:53,1.2918973776200735,Thursday
bitcoin,902812,1527725.0,,3172,2025-06-26 12:56:20,2.1261208659935527,Thursday
bitcoin,902811,1544753.0,,3795,2025-06-26 12:42:31,2.515664316560641,Thursday
bitcoin,902810,1506571.0,,3088,2025-06-26 12:21:11,2.0988801722587254,Thursday
bitcoin,902809,1579292.0,,3296,2025-06-26 12:20:40,2.137099409102307,Thursday
bitcoin,902808,1617092.0,,2773,2025-06-26 12:01:30,1.7559619366121408,Thursday
bitcoin,902807,1726445.0,,3993,2025-06-26 11:54:03,2.368353466226842,Thursday
bitcoin,902806,1656505.0,,4069,2025-06-26 11:49:50,2.5153295643538653,Thursday
bitcoin,902805,1656176.0,,4111,2025-06-26 11:42:29,2.541797490121823,Thursday
bitcoin,902804,1675994.0,,4292,2025-06-26 11:37:59,2.6223291968825664,Thursday
bitcoin,902803,1257162.0,,1219,2025-06-26 11:35:28,0.9929157896913843,Thursday
bitcoin,902802,1489929.0,,3610,2025-06-26 11:34:01,2.4810846691352406,Thursday
bitcoin,902801,1398565.0,,2366,2025-06-26 11:11:23,1.732335644035136,Thursday
bitcoin,902800,1591028.0,,3182,2025-06-26 11:10:50,2.04796395789389,Thursday
bitcoin,902799,1538163.0,,2190,2025-06-26 10:51:13,1.4579469145987778,Thursday
bitcoin,902798,1514753.0,,3793,2025-06-26 10:40:55,2.5641355389294493,Thursday
bitcoin,902797,1579300.0,,2586,2025-06-26 10:19:39,1.6767327296903691,Thursday
bitcoin,902796,1455060.0,,2531,2025-06-26 10:14:16,1.781193902656935,Thursday
bitcoin,902795,1593985.0,,2408,2025-06-26 10:00:21,1.5469355106854832,Thursday
bitcoin,902794,1805602.0,,4313,2025-06-26 09:48:16,2.446005265833777,Thursday
bitcoin,902793,1816905.0,,4472,2025-06-26 09:46:51,2.5204003511465927,Thursday
bitcoin,902792,1715776.0,,4559,2025-06-26 09:45:09,2.720877317318811,Thursday
bitcoin,902791,1675918.0,,3892,2025-06-26 09:41:29,2.3780447492061065,Thursday
bitcoin,902790,1672564.0,,3644,2025-06-26 09:33:10,2.2309795021296646,Thursday
bitcoin,902789,1479573.0,,3313,2025-06-26 09:29:28,2.2928993702912934,Thursday
bitcoin,902788,1617820.0,,3697,2025-06-26 09:10:32,2.340018048979491,Thursday
bitcoin,902787,1728657.0,,2819,2025-06-26 09:08:53,1.6698836148524547,Thursday
bitcoin,902786,1745654.0,,4514,2025-06-26 08:55:17,2.64791075436484,Thursday
bitcoin,902785,1807550.0,,5048,2025-06-26 08:53:17,2.859756023346519,Thursday
bitcoin,902784,1792063.0,,4745,2025-06-26 08:52:17,2.711333251118962,Thursday
bitcoin,902783,1558688.0,,3433,2025-06-26 08:50:03,2.255353220144121,Thursday
bitcoin,902782,1590722.0,,2806,2025-06-26 08:43:40,1.806314365426517,Thursday
bitcoin,902781,1393454.0,,1597,2025-06-26 08:27:35,1.1735787474864616,Thursday
bitcoin,902780,382.0,,1,2025-06-26 08:22:52,2.680628272251309,Thursday
bitcoin,902779,1552191.0,,3143,2025-06-26 08:22:49,2.0734767821743585,Thursday
bitcoin,902778,1552786.0,,2632,2025-06-26 08:03:40,1.735698286821236,Thursday
bitcoin,902777,1295456.0,,1021,2025-06-26 07:51:27,0.8070548131314379,Thursday
bitcoin,902776,1203079.0,,1213,2025-06-26 07:49:20,1.0324442534530152,Thursday
bitcoin,902775,1522467.0,,2324,2025-06-26 07:48:28,1.563105144479322,Thursday
bitcoin,902774,1389535.0,,2716,2025-06-26 07:43:45,2.001521372257626,Thursday
bitcoin,902773,1554649.0,,3787,2025-06-26 07:33:19,2.4943816900149165,Thursday
bitcoin,902772,1521954.0,,3363,2025-06-26 07:10:21,2.2626912508525225,Thursday
bitcoin,902771,1555508.0,,3240,2025-06-26 06:22:37,2.132910920419567,Thursday
bitcoin,902770,1787787.0,,4490,2025-06-26 06:12:10,2.571760506145307,Thursday
bitcoin,902769,1726218.0,,4352,2025-06-26 06:08:03,2.58162526401648,Thursday
bitcoin,902768,1555403.0,,2595,2025-06-26 06:06:20,1.7084189756609702,Thursday
bitcoin,902767,1816757.0,,4502,2025-06-26 05:54:00,2.5375149235698555,Thursday
bitcoin,902766,1769163.0,,4583,2025-06-26 05:52:42,2.6526623041517374,Thursday
bitcoin,902765,1479690.0,,2290,2025-06-26 05:51:40,1.5847643763220676,Thursday
bitcoin,902764,1387799.0,,3900,2025-06-26 05:51:35,2.877650149625414,Thursday
bitcoin,902763,1661682.0,,2434,2025-06-26 05:29:50,1.4999356074146557,Thursday
bitcoin,902762,1746045.0,,4454,2025-06-26 05:28:08,2.61212969883365,Thursday
bitcoin,902761,1813711.0,,3027,2025-06-26 05:26:02,1.70900876710788,Thursday
bitcoin,902760,1727081.0,,3754,2025-06-26 05:22:00,2.225776324329895,Thursday
bitcoin,902759,1719012.0,,3956,2025-06-26 05:21:37,2.3565536482584184,Thursday
bitcoin,902758,1664626.0,,2609,2025-06-26 05:19:57,1.604934682024671,Thursday
bitcoin,902757,1479883.0,,2194,2025-06-26 05:12:07,1.518130825207128,Thursday
bitcoin,902756,1266832.0,,1693,2025-06-26 04:58:32,1.3684782196850096,Thursday
bitcoin,902755,1256939.0,,802,2025-06-26 04:50:49,0.65337140465846,Thursday
bitcoin,902754,1389490.0,,1345,2025-06-26 04:46:37,0.9912126031853414,Thursday
bitcoin,902753,1550325.0,,2989,2025-06-26 04:43:50,1.9742544305226324,Thursday
bitcoin,902752,1193998.0,,1168,2025-06-26 04:18:32,1.0017035204414078,Thursday
bitcoin,902751,1585798.0,,3036,2025-06-26 04:14:44,1.960441367689958,Thursday
bitcoin,902750,1538905.0,,3682,2025-06-26 04:12:41,2.450032977994093,Thursday
bitcoin,902749,1413068.0,,3394,2025-06-26 04:09:08,2.4595107949511275,Thursday
bitcoin,902748,1396412.0,,5053,2025-06-26 03:58:15,3.70540499508741,Thursday
bitcoin,902747,1428293.0,,4661,2025-06-26 03:57:51,3.3416560887717015,Thursday
bitcoin,902746,1391598.0,,5027,2025-06-26 03:50:48,3.69909126055082,Thursday
bitcoin,902745,1407616.0,,4877,2025-06-26 03:48:05,3.547876693643721,Thursday
bitcoin,902744,1373523.0,,5124,2025-06-26 03:36:20,3.8200860123929488,Thursday
bitcoin,902743,1357737.0,,4663,2025-06-26 03:32:22,3.5168165852444178,Thursday
bitcoin,902742,1373525.0,,5047,2025-06-26 03:27:52,3.762674869405362,Thursday
bitcoin,902741,1351914.0,,5437,2025-06-26 03:22:47,4.118226455233099,Thursday
bitcoin,902740,1360636.0,,4998,2025-06-26 03:15:01,3.7614409731919483,Thursday
bitcoin,902739,1496607.0,,4467,2025-06-26 02:51:47,3.0563855441007557,Thursday
bitcoin,902738,1430223.0,,4428,2025-06-26 02:48:29,3.17032518705125,Thursday
bitcoin,902737,1375575.0,,5191,2025-06-26 02:45:25,3.86426330807117,Thursday
bitcoin,902736,1385517.0,,5067,2025-06-26 02:41:49,3.7448894528179735,Thursday
bitcoin,902735,1372015.0,,2285,2025-06-26 02:28:40,1.7054040954362744,Thursday
bitcoin,902734,1593922.0,,3392,2025-06-26 02:15:40,2.1791580767440313,Thursday
bitcoin,902733,1710305.0,,4110,2025-06-26 01:49:52,2.460754076027375,Thursday
bitcoin,902732,1504338.0,,2057,2025-06-26 01:44:59,1.4001959665979322,Thursday
bitcoin,902731,1778742.0,,3190,2025-06-26 01:33:40,1.8364439587078958,Thursday
bitcoin,902730,1437760.0,,2934,2025-06-26 01:31:01,2.0896505675495214,Thursday
bitcoin,902729,1537307.0,,2847,2025-06-26 01:11:34,1.896386343131203,Thursday
bitcoin,902728,1077373.0,,414,2025-06-26 00:58:27,0.3934904624489383,Thursday
bitcoin,902727,1434169.0,,1139,2025-06-26 00:56:34,0.8132486478232342,Thursday
bitcoin,902726,1607528.0,,4129,2025-06-26 00:56:29,2.63018497967065,Thursday
bitcoin,902725,1517429.0,,3469,2025-06-26 00:42:29,2.340970154122532,Thursday
bitcoin,902724,1496010.0,,3304,2025-06-26 00:11:23,2.261546380037567,Thursday
bitcoin,902723,1675867.0,,2802,2025-06-25 23:29:01,1.71209767839572,Wednesday
bitcoin,902722,1989494.0,,736,2025-06-25 23:18:33,0.37882195171234495,Wednesday
bitcoin,902721,1808801.0,,2563,2025-06-25 23:15:48,1.4509677957940095,Wednesday
bitcoin,902720,1560131.0,,2392,2025-06-25 23:09:36,1.570001493464331,Wednesday
bitcoin,902719,1394449.0,,1687,2025-06-25 22:59:19,1.238831968756118,Wednesday
bitcoin,902718,1490723.0,,3352,2025-06-25 22:53:18,2.3025391035088343,Wednesday
bitcoin,902717,1432134.0,,2758,2025-06-25 22:31:16,1.9720165850402267,Wednesday
bitcoin,902716,1694008.0,,3152,2025-06-25 22:18:01,1.9053322062233473,Wednesday
bitcoin,902715,1606346.0,,2505,2025-06-25 22:09:47,1.5968664285278513,Wednesday
bitcoin,902714,1497767.0,,1315,2025-06-25 22:01:43,0.8990450450570749,Wednesday
bitcoin,902713,1513709.0,,2975,2025-06-25 21:57:58,2.012540058888465,Wednesday
bitcoin,902712,2045205.0,,980,2025-06-25 21:39:52,0.4906696394737936,Wednesday
bitcoin,902711,1836297.0,,1399,2025-06-25 21:37:20,0.7801439527483844,Wednesday
bitcoin,902710,1501295.0,,1898,2025-06-25 21:31:21,1.294583676092973,Wednesday
bitcoin,902709,1622646.0,,2440,2025-06-25 21:22:52,1.5398059712346377,Wednesday
bitcoin,902708,1713469.0,,2463,2025-06-25 21:16:05,1.4719332535342047,Wednesday
bitcoin,902707,1756960.0,,4217,2025-06-25 21:10:13,2.4577725161642836,Wednesday
bitcoin,902706,1597089.0,,2722,2025-06-25 21:08:21,1.745255273813795,Wednesday
bitcoin,902705,1197192.0,,785,2025-06-25 20:58:25,0.6714378311916551,Wednesday
bitcoin,902704,1497854.0,,2810,2025-06-25 20:57:48,1.921041703664042,Wednesday
bitcoin,902703,1437841.0,,3366,2025-06-25 20:57:06,2.397194126471564,Wednesday
bitcoin,902702,1432876.0,,2377,2025-06-25 20:26:04,1.6987150318659814,Wednesday
bitcoin,902701,1577822.0,,3527,2025-06-25 20:24:53,2.2890085193386835,Wednesday
bitcoin,902700,1490761.0,,3468,2025-06-25 19:59:51,2.382160520700501,Wednesday
bitcoin,902699,1547763.0,,3360,2025-06-25 19:42:30,2.2229759982633,Wednesday
bitcoin,902698,2065811.0,,386,2025-06-25 19:23:18,0.19133599346697253,Wednesday
bitcoin,902697,1831273.0,,2385,2025-06-25 19:22:30,1.333629666357774,Wednesday
bitcoin,902696,1257163.0,,1382,2025-06-25 19:22:13,1.1256837816575893,Wednesday
bitcoin,902695,1532127.0,,2923,2025-06-25 19:15:56,1.953592619932943,Wednesday
bitcoin,902694,1482665.0,,3530,2025-06-25 19:09:42,2.437988352055252,Wednesday
bitcoin,902693,1572098.0,,3962,2025-06-25 18:47:59,2.5806839013852825,Wednesday
bitcoin,902692,1565833.0,,3550,2025-06-25 18:26:33,2.3215758002290157,Wednesday
bitcoin,902691,1535084.0,,2268,2025-06-25 18:09:37,1.5129022255459637,Wednesday
bitcoin,902690,1649102.0,,3114,2025-06-25 18:04:27,1.9336196305625728,Wednesday
bitcoin,902689,1737386.0,,2121,2025-06-25 17:50:17,1.2500987115125828,Wednesday
bitcoin,902688,1547152.0,,2540,2025-06-25 17:41:47,1.6811276461524143,Wednesday
bitcoin,902687,1698913.0,,2331,2025-06-25 17:35:54,1.404983068585619,Wednesday
bitcoin,902686,1650960.0,,1753,2025-06-25 17:26:31,1.087289819256675,Wednesday
bitcoin,902685,1801339.0,,1454,2025-06-25 17:21:56,0.8265495833932425,Wednesday
bitcoin,902684,1882575.0,,745,2025-06-25 17:17:40,0.4052321952644649,Wednesday
bitcoin,902683,1547841.0,,3812,2025-06-25 17:17:24,2.521892106488974,Wednesday
bitcoin,902682,1592473.0,,2839,2025-06-25 16:58:33,1.8255480626673106,Wednesday
bitcoin,902681,1727791.0,,2164,2025-06-25 16:50:37,1.2825254906409398,Wednesday
bitcoin,902680,1699245.0,,2845,2025-06-25 16:44:06,1.7144555376064075,Wednesday
bitcoin,902679,1833911.0,,3854,2025-06-25 16:40:24,2.1519561200080046,Wednesday
bitcoin,902678,1747955.0,,3157,2025-06-25 16:38:04,1.8494572228690098,Wednesday
